,province,city,total,today
169,四川,凉山,"{'showHeal': True, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '513400', 'confirm': 13, 'heal': 13, 'mtime': '2022-07-17 11:35:10', 'dead': 0, 'showRate': False, 'wzz': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'mediumRiskAreaNum': 0}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
170,四川,攀枝花,"{'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'dead': 0, 'showHeal': True, 'heal': 16, 'mtime': '2022-07-17 11:35:08', 'nowConfirm': 0, 'showRate': False, 'confirm': 16, 'mediumRiskAreaNum': 0, 'wzz': 0, 'adcode': '510400'}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
171,四川,雅安,"{'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:35:12', 'adcode': '511800', 'provinceLocalConfirm': 0, 'confirm': 8, 'heal': 8, 'wzz': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'showRate': False, 'showHeal': True, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'dead': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
172,四川,内江,"{'nowConfirm': 0, 'confirm': 22, 'dead': 0, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:52', 'showRate': False, 'heal': 22, 'showHeal': True, 'mediumRiskAreaNum': 0, 'adcode': '511000', 'wzz': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
173,四川,地区待确认,"{'nowConfirm': -449, 'dead': 0, 'heal': 449, 'confirm': 0, 'showHeal': True, 'continueDayZeroLocalConfirm': 0, 'adcode': '', 'continueDayZeroLocalConfirmAdd': 1, 'mtime': '2022-07-17 09:37:22', 'highRiskAreaNum': 0, 'showRate': False, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0}","{'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
174,江苏,徐州,"{'showRate': False, 'showHeal': True, 'provinceLocalConfirm': 0, 'mtime': '2022-07-17 11:32:09', 'adcode': '320300', 'nowConfirm': 81, 'confirm': 160, 'grade': '点击查看详情', 'wzz': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'dead': 0, 'heal': 79, 'continueDayZeroLocalConfirmAdd': 7, 'continueDayZeroLocalConfirm': 0}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
175,江苏,南京,"{'wzz': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 14, 'adcode': '320100', 'nowConfirm': 52, 'dead': 0, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'confirm': 383, 'showHeal': True, 'mtime': '2022-07-17 11:32:30', 'mediumRiskAreaNum': 0, 'showRate': False, 'heal': 331}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
176,江苏,无锡,"{'nowConfirm': 48, 'provinceLocalConfirm': 0, 'mtime': '2022-07-18 09:56:50', 'adcode': '320200', 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 2, 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showHeal': True, 'grade': '点击查看详情', 'mediumRiskAreaNum': 38, 'highRiskAreaNum': 9, 'confirm': 103, 'showRate': False, 'heal': 55}","{'isUpdated': True, 'wzz_add': '1', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
177,江苏,盐城,"{'mtime': '2022-07-17 11:34:39', 'confirm': 68, 'dead': 0, 'heal': 27, 'provinceLocalConfirm': 0, 'showHeal': True, 'grade': '点击查看详情', 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'showRate': False, 'adcode': '320900', 'nowConfirm': 41, 'wzz': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
178,江苏,常州,"{'nowConfirm': 30, 'confirm': 84, 'dead': 0, 'mtime': '2022-07-17 11:32:31', 'showRate': False, 'showHeal': True, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'heal': 54, 'grade': '点击查看详情', 'wzz': 0, 'adcode': '320400'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
179,江苏,苏州,"{'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:32:09', 'wzz': 0, 'continueDayZeroLocalConfirm': 0, 'showHeal': True, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'confirm': 228, 'dead': 0, 'showRate': False, 'heal': 205, 'highRiskAreaNum': 0, 'adcode': '320500', 'nowConfirm': 23}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
180,江苏,宿迁,"{'nowConfirm': 13, 'heal': 16, 'grade': '点击查看详情', 'highRiskAreaNum': 0, 'confirm': 29, 'dead': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'adcode': '321300', 'showHeal': True, 'wzz': 0, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:39', 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
181,江苏,连云港,"{'nowConfirm': 12, 'grade': '点击查看详情', 'wzz': 0, 'highRiskAreaNum': 2, 'heal': 193, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 0, 'confirm': 205, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showRate': False, 'mediumRiskAreaNum': 4, 'mtime': '2022-07-18 09:56:49', 'adcode': '320700'}","{'confirm': 1, 'confirmCuts': 0, 'isUpdated': True, 'wzz_add': '1', 'local_confirm_add': 1}"
182,江苏,镇江,"{'dead': 0, 'nowConfirm': 12, 'confirm': 24, 'showRate': False, 'heal': 12, 'showHeal': True, 'grade': '点击查看详情', 'mtime': '2022-07-17 11:32:31', 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'wzz': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'adcode': '321100'}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
183,江苏,泰州,"{'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'nowConfirm': 10, 'wzz': 0, 'provinceLocalConfirm': 0, 'showHeal': True, 'continueDayZeroLocalConfirm': 0, 'adcode': '321200', 'grade': '点击查看详情', 'dead': 0, 'showRate': False, 'heal': 37, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:34:38', 'confirm': 47}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
184,江苏,境外输入,"{'nowConfirm': 7, 'dead': 0, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 10:26:51', 'confirm': 265, 'showHeal': True, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'wzz': 0, 'showRate': False, 'heal': 258, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 0, 'adcode': ''}","{'wzz_add': '', 'local_confirm_add': 2, 'confirm': 2, 'confirmCuts': 0, 'isUpdated': False}"
185,江苏,淮安,"{'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 5, 'dead': 0, 'showRate': False, 'heal': 78, 'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:39', 'adcode': '320800', 'confirm': 83, 'showHeal': True, 'grade': '点击查看详情'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
186,江苏,扬州,"{'adcode': '321000', 'confirm': 594, 'dead': 0, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:32:30', 'nowConfirm': 1, 'heal': 593, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'showRate': False, 'continueDayZeroLocalConfirm': 0, 'highRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
187,江苏,南通,"{'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'grade': '点击查看详情', 'mtime': '2022-07-17 11:34:38', 'adcode': '320600', 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'dead': 0, 'showHeal': True, 'wzz': 0, 'heal': 40, 'highRiskAreaNum': 0, 'nowConfirm': 1, 'confirm': 41, 'showRate': False}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
188,江苏,地区待确认,"{'mtime': '2022-07-18 09:56:50', 'showRate': False, 'heal': 295, 'adcode': '', 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 1, 'continueDayZeroLocalConfirm': 0, 'nowConfirm': -295, 'confirm': 0, 'showHeal': True, 'mediumRiskAreaNum': 0, 'dead': 0, 'wzz': 0, 'provinceLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': True, 'wzz_add': '', 'local_confirm_add': 0}"
189,海南,三亚,"{'showRate': False, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 71, 'confirm': 129, 'heal': 57, 'wzz': 0, 'grade': '点击查看详情', 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:58', 'dead': 1, 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'adcode': '460200'}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
190,海南,海口,"{'showRate': False, 'heal': 41, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'adcode': '460100', 'confirm': 83, 'mediumRiskAreaNum': 4, 'mtime': '2022-07-17 14:11:44', 'showHeal': True, 'highRiskAreaNum': 10, 'nowConfirm': 42, 'grade': '点击查看详情', 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 0, 'dead': 0}","{'wzz_add': '0', 'local_confirm_add': 4, 'confirm': 4, 'confirmCuts': 0, 'isUpdated': False}"
191,海南,陵水县,"{'continueDayZeroLocalConfirm': 0, 'adcode': '469028', 'wzz': 0, 'provinceLocalConfirm': 0, 'nowConfirm': 6, 'confirm': 10, 'showRate': False, 'heal': 4, 'mediumRiskAreaNum': 0, 'dead': 0, 'showHeal': True, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:34:58'}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
192,海南,境外输入,"{'dead': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'nowConfirm': 6, 'wzz': 0, 'adcode': '', 'showHeal': True, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:32:46', 'confirm': 25, 'showRate': False, 'heal': 19, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 0}","{'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
193,海南,琼海,"{'heal': 5, 'adcode': '469002', 'confirm': 11, 'mtime': '2022-07-17 11:34:59', 'wzz': 0, 'dead': 1, 'showRate': False, 'grade': '点击查看详情', 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'nowConfirm': 5, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'showHeal': True}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
194,海南,儋州,"{'confirm': 17, 'dead': 1, 'wzz': 0, 'mediumRiskAreaNum': 0, 'showRate': False, 'showHeal': True, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'nowConfirm': 2, 'heal': 14, 'continueDayZeroLocalConfirmAdd': 16, 'grade': '点击查看详情', 'continueDayZeroLocalConfirm': 0, 'mtime': '2022-07-17 11:34:59', 'adcode': '460400'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
195,海南,万宁,"{'nowConfirm': 1, 'heal': 13, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showHeal': True, 'grade': '点击查看详情', 'wzz': 0, 'confirm': 14, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'adcode': '469006', 'showRate': False, 'mtime': '2022-07-17 11:32:44'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
196,海南,临高县,"{'showHeal': True, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:34:57', 'confirm': 6, 'wzz': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'showRate': False, 'heal': 6, 'mediumRiskAreaNum': 0, 'nowConfirm': 0, 'dead': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '469024'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
197,海南,琼中县,"{'wzz': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '469030', 'showRate': False, 'showHeal': True, 'mtime': '2022-07-17 11:34:59', 'heal': 1, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 0, 'confirm': 1, 'dead': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
198,海南,东方,"{'confirm': 3, 'showRate': False, 'mediumRiskAreaNum': 0, 'nowConfirm': 0, 'heal': 2, 'mtime': '2022-07-17 11:33:07', 'adcode': '469007', 'dead': 1, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'continueDayZeroLocalConfirmAdd': 16, 'showHeal': True, 'grade': '点击查看详情', 'wzz': 0, 'provinceLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
199,海南,保亭,"{'mtime': '2022-07-17 11:35:00', 'mediumRiskAreaNum': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'confirm': 3, 'heal': 3, 'wzz': 0, 'highRiskAreaNum': 0, 'adcode': '469029', 'dead': 0, 'showRate': False}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
200,海南,澄迈县,"{'confirm': 9, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '469023', 'showRate': False, 'heal': 8, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:35:00', 'nowConfirm': 0, 'dead': 1, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
201,海南,昌江县,"{'confirm': 7, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:33:12', 'showRate': False, 'heal': 7, 'wzz': 0, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'showHeal': True, 'adcode': '469026', 'dead': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
202,海南,三沙,"{'dead': 0, 'showHeal': True, 'wzz': 0, 'mediumRiskAreaNum': 0, 'mtime': '2022-07-17 11:34:58', 'heal': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'nowConfirm': 0, 'confirm': 0, 'showRate': False, 'provinceLocalConfirm': 0, 'adcode': '460300'}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
203,海南,文昌,"{'dead': 0, 'showHeal': True, 'nowConfirm': 0, 'heal': 3, 'adcode': '469005', 'confirm': 3, 'wzz': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:33:10', 'showRate': False, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
204,海南,乐东,"{'nowConfirm': 0, 'heal': 2, 'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'confirm': 2, 'mtime': '2022-07-17 11:33:10', 'adcode': '469027', 'showHeal': True, 'continueDayZeroLocalConfirm': 16, 'dead': 0, 'showRate': False, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
205,海南,定安县,"{'wzz': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'confirm': 3, 'mediumRiskAreaNum': 0, 'showRate': False, 'showHeal': True, 'continueDayZeroLocalConfirm': 16, 'adcode': '469021', 'nowConfirm': 0, 'heal': 2, 'mtime': '2022-07-17 11:35:45', 'dead': 1}","{'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0'}"
206,海南,地区待确认,"{'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:31:43', 'heal': 95, 'showHeal': True, 'mediumRiskAreaNum': 0, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 1, 'adcode': '', 'nowConfirm': -95, 'confirm': 0, 'wzz': 0, 'dead': 0, 'showRate': False, 'continueDayZeroLocalConfirm': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '', 'local_confirm_add': 0}"
207,山东,临沂,"{'adcode': '371300', 'heal': 64, 'grade': '点击查看详情', 'highRiskAreaNum': 3, 'mtime': '2022-07-18 07:45:46', 'dead': 0, 'continueDayZeroLocalConfirmAdd': 5, 'continueDayZeroLocalConfirm': 0, 'nowConfirm': 21, 'provinceLocalConfirm': 0, 'wzz': 0, 'mediumRiskAreaNum': 33, 'confirm': 85, 'showRate': False, 'showHeal': True}","{'wzz_add': '4', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': True}"
208,山东,境外输入,"{'wzz': 0, 'mediumRiskAreaNum': 0, 'confirm': 475, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'dead': 0, 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 0, 'mtime': '2022-07-18 07:45:47', 'nowConfirm': 11, 'showRate': False, 'heal': 464, 'provinceLocalConfirm': 0, 'adcode': ''}","{'wzz_add': '', 'local_confirm_add': 2, 'confirm': 2, 'confirmCuts': 0, 'isUpdated': True}"
209,山东,青岛,"{'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 4, 'nowConfirm': 2, 'confirm': 1015, 'grade': '点击查看详情', 'wzz': 0, 'heal': 1012, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 0, 'dead': 1, 'showRate': False, 'mtime': '2022-07-17 11:35:48', 'adcode': '370200', 'showHeal': True, 'highRiskAreaNum': 0}","{'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False}"
210,山东,威海,"{'dead': 1, 'heal': 106, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 0, 'showHeal': True, 'adcode': '371000', 'nowConfirm': 1, 'confirm': 108, 'showRate': False, 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 8, 'mtime': '2022-07-17 11:33:08', 'grade': '点击查看详情', 'mediumRiskAreaNum': 0, 'highRiskAreaNum': 0}","{'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False}"
211,山东,泰安,"{'nowConfirm': 1, 'confirm': 48, 'showRate': False, 'mtime': '2022-07-17 11:32:12', 'adcode': '370900', 'showHeal': True, 'continueDayZeroLocalConfirmAdd': 4, 'continueDayZeroLocalConfirm': 0, 'dead': 2, 'heal': 45, 'grade': '点击查看详情', 'wzz': 0, 'highRiskAreaNum': 0, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
212,山东,日照,"{'adcode': '371100', 'nowConfirm': 0, 'confirm': 37, 'showRate': False, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:35:03', 'mediumRiskAreaNum': 0, 'heal': 37, 'grade': '点击查看详情', 'highRiskAreaNum': 0, 'dead': 0, 'showHeal': True, 'wzz': 0, 'continueDayZeroLocalConfirm': 16}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
213,山东,枣庄,"{'confirm': 33, 'highRiskAreaNum': 0, 'mtime': '2022-07-17 11:35:03', 'adcode': '370400', 'continueDayZeroLocalConfirm': 16, 'showRate': False, 'provinceLocalConfirm': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 0, 'dead': 0, 'heal': 33, 'showHeal': True, 'grade': '点击查看详情', 'wzz': 0}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
214,山东,德州,"{'nowConfirm': 0, 'provinceLocalConfirm': 0, 'showHeal': True, 'confirm': 118, 'heal': 116, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:35:04', 'grade': '点击查看详情', 'wzz': 0, 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'adcode': '371400', 'dead': 2, 'showRate': False}","{'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0, 'isUpdated': False}"
215,山东,济南,"{'showHeal': True, 'wzz': 0, 'mediumRiskAreaNum': 0, 'confirm': 135, 'dead': 0, 'showRate': False, 'grade': '点击查看详情', 'continueDayZeroLocalConfirmAdd': 16, 'continueDayZeroLocalConfirm': 16, 'adcode': '370100', 'heal': 135, 'mtime': '2022-07-17 11:33:06', 'nowConfirm': 0, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
216,山东,滨州,"{'heal': 217, 'grade': '点击查看详情', 'wzz': 0, 'continueDayZeroLocalConfirmAdd': 16, 'nowConfirm': 0, 'mediumRiskAreaNum': 0, 'confirm': 217, 'showRate': False, 'highRiskAreaNum': 0, 'dead': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:35:04', 'adcode': '371600'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
217,山东,济宁,"{'dead': 0, 'wzz': 0, 'nowConfirm': 0, 'heal': 263, 'showHeal': True, 'provinceLocalConfirm': 0, 'highRiskAreaNum': 0, 'showRate': False, 'grade': '点击查看详情', 'mediumRiskAreaNum': 0, 'continueDayZeroLocalConfirm': 16, 'confirm': 263, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:33:09', 'adcode': '370800'}","{'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0, 'confirmCuts': 0}"
218,山东,东营,"{'continueDayZeroLocalConfirm': 16, 'mtime': '2022-07-17 11:33:07', 'heal': 0, 'mediumRiskAreaNum': 0, 'nowConfirm': 0, 'showHeal': True, 'provinceLocalConfirm': 0, 'adcode': '370500', 'dead': 0, 'showRate': False, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'confirm': 0, 'wzz': 0}","{'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0, 'confirm': 0}"
219,山东,聊城,"{'heal': 38, 'showHeal': True, 'wzz': 0, 'highRiskAreaNum': 0, 'continueDayZeroLocalConfirmAdd': 16, 'mtime': '2022-07-17 11:33:07', 'nowConfirm': 0, 'showRate': False, 'mediumRiskAreaNum': 0, 'dead': 0, 'provinceLocalConfirm': 0, 'adcode': '371500', 'confirm': 38, 'continueDayZeroLocalConfirm': 16}","{'confirm': 0, 'confirmCuts': 0, 'isUpdated': False, 'wzz_add': '0', 'local_confirm_add': 0}"
